52_1.txt;8915.4;0.76;8751.6;1.02
52_2.txt;8908.0;0.82;8852.8;1.44
52_3.txt;8648.6;0.74;8631.4;0.81
52_4.txt;9227.0;0.8;9076.6;1.34
52_5.txt;9758.5;0.96;9758.5;1.26
52_6.txt;10308.0;1.0;10101.5;1.71
52_7.txt;9695.5;0.84;9662.5;1.29
52_8.txt;10096.5;0.89;10080.0;1.4
52_9.txt;10312.0;0.84;10306.4;1.27
52_10.txt;11198.6;0.89;10952.0;1.36
52_11.txt;10422.6;0.93;10422.6;1.46
52_12.txt;10793.0;0.9;10773.6;1.48
52_13.txt;13664.6;0.55;13369.0;0.55
52_14.txt;12686.2;0.63;12309.8;0.79
52_15.txt;13529.4;0.5;13328.2;0.57
52_16.txt;12346.4;0.58;11909.4;0.68
52_17.txt;14618.0;0.52;14497.5;0.54
52_18.txt;13704.0;0.59;13334.5;0.71
52_19.txt;14267.0;0.63;14004.5;0.67
52_20.txt;13944.5;0.64;13523.5;0.63
52_21.txt;15290.4;0.55;14946.6;0.66
52_22.txt;14144.0;0.57;14122.2;0.59
52_23.txt;14797.6;0.52;14577.6;0.53
52_24.txt;14764.4;0.58;14130.6;0.73
52_25.txt;26687.0;0.34;25992.0;0.25
52_26.txt;23173.6;0.39;21884.4;0.28
52_27.txt;26201.6;0.36;25126.4;0.25
52_28.txt;23653.2;0.41;21494.8;0.29
52_29.txt;27645.0;0.36;27176.0;0.26
52_30.txt;24699.5;0.37;22796.0;0.28
52_31.txt;27397.0;0.38;26808.5;0.24
52_32.txt;24998.0;0.38;23935.0;0.26
52_33.txt;28619.0;0.35;28268.2;0.25
52_34.txt;27631.6;0.36;24975.4;0.27
52_35.txt;27938.8;0.37;27190.0;0.26
52_36.txt;26390.2;0.39;24450.0;0.25
52_37.txt;10884.2;0.59;10768.2;0.7
52_38.txt;12350.0;0.56;12235.6;0.7
52_39.txt;10979.6;0.6;10881.2;0.74
52_40.txt;12186.6;0.54;12102.8;0.69
52_41.txt;12435.5;0.62;12304.0;0.76
52_42.txt;14181.5;0.51;14137.5;0.68
52_43.txt;12528.5;0.62;12469.5;0.77
52_44.txt;13924.0;0.55;13738.0;0.58
52_45.txt;13537.6;0.66;13447.0;0.8
52_46.txt;15375.2;0.58;15064.8;0.6
52_47.txt;13809.6;0.61;13668.0;0.79
52_48.txt;15344.8;0.59;15293.4;0.75
52_49.txt;15974.8;0.48;15850.4;0.71
52_50.txt;16120.2;0.51;15890.4;0.86
52_51.txt;15530.4;0.52;15454.2;0.57
52_52.txt;15516.0;0.52;15369.6;0.74
52_53.txt;17283.0;0.57;16874.5;0.85
52_54.txt;17767.5;0.54;17533.0;0.96
52_55.txt;17102.5;0.55;16715.5;0.72
52_56.txt;17823.0;0.58;17403.5;0.65
52_57.txt;18424.6;0.63;18272.2;0.89
52_58.txt;19012.8;0.65;18968.8;0.58
52_59.txt;18489.6;0.61;18014.0;0.83
52_60.txt;19355.2;0.61;18863.8;0.81
52_61.txt;29112.2;0.34;28101.4;0.26
52_62.txt;26779.2;0.4;25566.6;0.32
52_63.txt;27845.0;0.36;27136.2;0.26
52_64.txt;27125.8;0.42;25208.2;0.38
52_65.txt;30254.5;0.37;29365.0;0.26
52_66.txt;29410.0;0.4;27482.5;0.3
52_67.txt;30051.0;0.38;29141.0;0.25
52_68.txt;29535.0;0.4;27699.5;0.25
52_69.txt;32008.6;0.36;30521.2;0.28
52_70.txt;30756.6;0.46;29317.8;0.26
52_71.txt;31841.6;0.36;31307.4;0.28
52_72.txt;31858.8;0.39;29460.6;0.29
52_73.txt;14545.4;0.38;14468.4;0.27
52_74.txt;18567.8;0.38;18478.8;0.31
52_75.txt;15328.2;0.37;15275.2;0.3
52_76.txt;18768.8;0.35;18305.2;0.32
52_77.txt;18996.5;0.4;18875.5;0.4
52_78.txt;24316.0;0.41;23224.0;0.32
52_79.txt;19147.5;0.4;18882.5;0.36
52_80.txt;24567.5;0.37;23583.5;0.32
52_81.txt;21249.2;0.4;21206.0;0.38
52_82.txt;27857.6;0.38;26995.8;0.37
52_83.txt;21855.8;0.41;21716.0;0.34
52_84.txt;26856.4;0.38;26661.2;0.32
52_85.txt;20345.0;0.34;19876.6;0.39
52_86.txt;23358.4;0.36;23171.4;0.33
52_87.txt;20394.6;0.38;19992.4;0.36
52_88.txt;23284.2;0.35;23027.2;0.33
52_89.txt;23522.0;0.37;23446.0;0.38
52_90.txt;28874.0;0.38;27459.5;0.4
52_91.txt;23603.0;0.38;23571.0;0.45
52_92.txt;27693.5;0.4;27183.5;0.36
52_93.txt;26523.6;0.41;26492.8;0.46
52_94.txt;31453.4;0.4;30791.8;0.39
52_95.txt;27119.4;0.41;26917.8;0.45
52_96.txt;30740.6;0.42;30164.0;0.4
52_97.txt;35483.0;0.33;34075.8;0.25
52_98.txt;35118.6;0.3;34567.4;0.29
52_99.txt;35423.0;0.3;34697.2;0.27
52_100.txt;35220.0;0.32;34286.0;0.27
52_101.txt;38820.0;0.33;36941.0;0.28
52_102.txt;43061.0;0.37;38429.5;0.25
52_103.txt;38115.5;0.33;37336.0;0.3
52_104.txt;39973.5;0.36;38400.0;0.31
52_105.txt;40533.0;0.35;39099.8;0.31
52_106.txt;45220.6;0.39;41933.6;0.33
52_107.txt;39315.8;0.34;38988.2;0.3
52_108.txt;43407.2;0.38;40813.2;0.31
